date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:00	4024/4024	---M-Z	200	added ('OK')	text/html	etag:%22fb8-60e916b4df157-gzip%22	https://themesdesign.in/tailwick/html/pages-coming-soon.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-coming-soon.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:00	2903/2903	---M-Z	200	added ('OK')	text/html	etag:%22b57-610131534b384-gzip%22	https://themesdesign.in/tailwick/html/pages-404.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-404.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:00	3004/3004	---M-Z	200	added ('OK')	text/html	etag:%22bbc-610131534d2c5-gzip%22	https://themesdesign.in/tailwick/html/pages-offline.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-offline.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:00	2833/2833	---M-Z	200	added ('OK')	text/html	etag:%22b11-610131534d2c5-gzip%22	https://themesdesign.in/tailwick/html/pages-maintenance.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-maintenance.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:01	821239/821239	---M-Z	200	added ('OK')	text/html	etag:%22c87f7-6101315354fc8-gzip%22	https://themesdesign.in/tailwick/html/ui-alerts.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-alerts.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:01	819525/819525	---M-Z	200	added ('OK')	text/html	etag:%22c8145-6101315355f69-gzip%22	https://themesdesign.in/tailwick/html/ui-avatar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-avatar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:01	836268/836268	---M-Z	200	added ('OK')	text/html	etag:%22cc2ac-6101315355f69-gzip%22	https://themesdesign.in/tailwick/html/ui-buttons.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-buttons.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:01	823622/823622	---M-Z	200	added ('OK')	text/html	etag:%22c9146-610131535ad8b-gzip%22	https://themesdesign.in/tailwick/html/ui-label.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-label.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:02	828547/828547	---M-Z	200	added ('OK')	text/html	etag:%22ca483-6101315356f09-gzip%22	https://themesdesign.in/tailwick/html/ui-cards.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-cards.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:02	792234/792234	---M-Z	200	added ('OK')	text/html	etag:%22c16aa-6101315357ea9-gzip%22	https://themesdesign.in/tailwick/html/ui-collapse.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-collapse.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:02	798132/798132	---M-Z	200	added ('OK')	text/html	etag:%22c2db4-6101315357ea9-gzip%22	https://themesdesign.in/tailwick/html/ui-countdown.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-countdown.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:02	795511/795511	---M-Z	200	added ('OK')	text/html	etag:%22c2377-6101315358e4a-gzip%22	https://themesdesign.in/tailwick/html/ui-drawer.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-drawer.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:03	822313/822313	---M-Z	200	added ('OK')	text/html	etag:%22c8c29-6101315358e4a-gzip%22	https://themesdesign.in/tailwick/html/ui-dropdown.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-dropdown.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:03	811938/811938	---M-Z	200	added ('OK')	text/html	etag:%22c63a2-6101315359dea-gzip%22	https://themesdesign.in/tailwick/html/ui-gallery.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-gallery.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:03	799818/799818	---M-Z	200	added ('OK')	text/html	etag:%22c344a-610131535ad8b-gzip%22	https://themesdesign.in/tailwick/html/ui-lists.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-lists.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:03	797959/797959	---M-Z	200	added ('OK')	text/html	etag:%22c2d07-610131535bd2b-gzip%22	https://themesdesign.in/tailwick/html/ui-notification.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-notification.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:03	810994/810994	---M-Z	200	added ('OK')	text/html	etag:%22c5ff2-610131535bd2b-gzip%22	https://themesdesign.in/tailwick/html/ui-modal.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-modal.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:04	794031/794031	---M-Z	200	added ('OK')	text/html	etag:%22c1daf-610131535dc6c-gzip%22	https://themesdesign.in/tailwick/html/ui-spinners.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-spinners.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:04	807034/807034	---M-Z	200	added ('OK')	text/html	etag:%22c507a-610131535dc6c-gzip%22	https://themesdesign.in/tailwick/html/ui-timeline.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-timeline.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:04	796846/796846	---M-Z	200	added ('OK')	text/html	etag:%22c28ae-610131535cccb-gzip%22	https://themesdesign.in/tailwick/html/ui-progress-bar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-progress-bar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:04	797858/797858	---M-Z	200	added ('OK')	text/html	etag:%22c2ca2-610131535ec0c-gzip%22	https://themesdesign.in/tailwick/html/ui-tooltip.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-tooltip.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:05	789813/789813	---M-Z	200	added ('OK')	text/html	etag:%22c0d35-610131535fbad-gzip%22	https://themesdesign.in/tailwick/html/ui-video.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/ui-video.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:05	796035/796035	---M-Z	200	added ('OK')	text/html	etag:%22c2583-61013153501a6-gzip%22	https://themesdesign.in/tailwick/html/plugins-sweetalert.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-sweetalert.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:05	802100/802100	---M-Z	200	added ('OK')	text/html	etag:%22c3d34-61013153501a6-gzip%22	https://themesdesign.in/tailwick/html/plugins-simplebar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-simplebar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:05	793981/793981	---M-Z	200	added ('OK')	text/html	etag:%22c1d7d-610131534f206-gzip%22	https://themesdesign.in/tailwick/html/plugins-lightbox.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-lightbox.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:05	795478/795478	---M-Z	200	added ('OK')	text/html	etag:%22c2356-6101315351147-gzip%22	https://themesdesign.in/tailwick/html/plugins-swiper-slider.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-swiper-slider.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:06	796331/796331	---M-Z	200	added ('OK')	text/html	etag:%22c26ab-610131534f206-gzip%22	https://themesdesign.in/tailwick/html/plugins-scroll-hint.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-scroll-hint.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:06	787817/787817	---M-Z	200	added ('OK')	text/html	etag:%22c0569-6101315351147-gzip%22	https://themesdesign.in/tailwick/html/plugins-video-player.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/plugins-video-player.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:06	809199/809199	---M-Z	200	added ('OK')	text/html	etag:%22c58ef-6101315349444-gzip%22	https://themesdesign.in/tailwick/html/navigation-navbars.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/navigation-navbars.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:06	838426/838426	---M-Z	200	added ('OK')	text/html	etag:%22ccb1a-610131534b384-gzip%22	https://themesdesign.in/tailwick/html/navigation-tabs.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/navigation-tabs.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:07	803742/803742	---M-Z	200	added ('OK')	text/html	etag:%22c439e-6101315349444-gzip%22	https://themesdesign.in/tailwick/html/navigation-breadcrumb.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/navigation-breadcrumb.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:07	883869/883869	---M-Z	200	added ('OK')	text/html	etag:%22d7c9d-610131534a3e4-gzip%22	https://themesdesign.in/tailwick/html/navigation-pagination.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/navigation-pagination.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:07	812303/812303	---M-Z	200	added ('OK')	text/html	etag:%22c650f-610131533d8bf-gzip%22	https://themesdesign.in/tailwick/html/forms-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:07	798590/798590	---M-Z	200	added ('OK')	text/html	etag:%22c2f7e-61013153455c2-gzip%22	https://themesdesign.in/tailwick/html/forms-validation.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-validation.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:08	794831/794831	---M-Z	200	added ('OK')	text/html	etag:%22c20cf-6101315341741-gzip%22	https://themesdesign.in/tailwick/html/forms-input-mask.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-input-mask.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:08	809615/809615	---M-Z	200	added ('OK')	text/html	etag:%22c5a8f-6101315343681-gzip%22	https://themesdesign.in/tailwick/html/forms-select.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-select.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:08	875322/875322	---M-Z	200	added ('OK')	text/html	etag:%22d5b3a-610131533d8bf-gzip%22	https://themesdesign.in/tailwick/html/forms-checkbox-radio.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-checkbox-radio.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:08	857632/857632	---M-Z	200	added ('OK')	text/html	etag:%22d1620-6101315344622-gzip%22	https://themesdesign.in/tailwick/html/forms-switches.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-switches.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:09	826287/826287	---M-Z	200	added ('OK')	text/html	etag:%22c9baf-61013153455c2-gzip%22	https://themesdesign.in/tailwick/html/forms-wizard.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-wizard.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:09	799012/799012	---M-Z	200	added ('OK')	text/html	etag:%22c3124-6101315341741-gzip%22	https://themesdesign.in/tailwick/html/forms-file-upload.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-file-upload.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:09	795767/795767	---M-Z	200	added ('OK')	text/html	etag:%22c2477-610131533f800-gzip%22	https://themesdesign.in/tailwick/html/forms-datepicker.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-datepicker.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:09	791594/791594	---M-Z	200	added ('OK')	text/html	etag:%22c142a-6101315344622-gzip%22	https://themesdesign.in/tailwick/html/forms-timepicker.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-timepicker.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:10	791481/791481	---M-Z	200	added ('OK')	text/html	etag:%22c13b9-610131533e85f-gzip%22	https://themesdesign.in/tailwick/html/forms-colorpicker.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-colorpicker.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:10	790977/790977	---M-Z	200	added ('OK')	text/html	etag:%22c11c1-6101315343681-gzip%22	https://themesdesign.in/tailwick/html/forms-multi-select.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-multi-select.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:10	823702/823702	---M-Z	200	added ('OK')	text/html	etag:%22c9196-61013153426e1-gzip%22	https://themesdesign.in/tailwick/html/forms-input-spin.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-input-spin.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:10	790343/790343	---M-Z	200	added ('OK')	text/html	etag:%22c0f47-610131533e85f-gzip%22	https://themesdesign.in/tailwick/html/forms-clipboard.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-clipboard.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:10	789199/789199	---M-Z	200	added ('OK')	text/html	etag:%22c0acf-610131533f800-gzip%22	https://themesdesign.in/tailwick/html/forms-editor-balloon.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-editor-balloon.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:11	789329/789329	---M-Z	200	added ('OK')	text/html	etag:%22c0b51-61013153407a0-gzip%22	https://themesdesign.in/tailwick/html/forms-editor-classic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-editor-classic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:11	789144/789144	---M-Z	200	added ('OK')	text/html	etag:%22c0a98-61013153407a0-gzip%22	https://themesdesign.in/tailwick/html/forms-editor-inline.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/forms-editor-inline.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:11	854542/854542	---M-Z	200	added ('OK')	text/html	etag:%22d0a0e-6101315353088-gzip%22	https://themesdesign.in/tailwick/html/tables-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/tables-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:11	903534/903534	---M-Z	200	added ('OK')	text/html	etag:%22dc96e-6101315354028-gzip%22	https://themesdesign.in/tailwick/html/tables-datatable.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/tables-datatable.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:12	809137/809137	---M-Z	200	added ('OK')	text/html	etag:%22c58b1-6101315354fc8-gzip%22	https://themesdesign.in/tailwick/html/tables-listjs.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/tables-listjs.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:12	791344/791344	---M-Z	200	added ('OK')	text/html	etag:%22c1330-6101315354028-gzip%22	https://themesdesign.in/tailwick/html/tables-gridjs.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/tables-gridjs.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:12	795359/795359	---M-Z	200	added ('OK')	text/html	etag:%22c22df-6101315330d9a-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-area.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-area.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:12	791602/791602	---M-Z	200	added ('OK')	text/html	etag:%22c1432-6101315331d3a-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-bar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-bar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:12	788375/788375	---M-Z	200	added ('OK')	text/html	etag:%22c0797-6101315331d3a-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-boxplot.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-boxplot.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:13	788017/788017	---M-Z	200	added ('OK')	text/html	etag:%22c0631-6101315332cdb-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-bubble.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-bubble.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:13	789328/789328	---M-Z	200	added ('OK')	text/html	etag:%22c0b50-6101315332cdb-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-candlstick.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-candlstick.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:13	791871/791871	---M-Z	200	added ('OK')	text/html	etag:%22c153f-6101315333c7b-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-column.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-column.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:13	788030/788030	---M-Z	200	added ('OK')	text/html	etag:%22c063e-6101315334c1b-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-funnel.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-funnel.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:14	788814/788814	---M-Z	200	added ('OK')	text/html	etag:%22c094e-6101315334c1b-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-heatmap.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-heatmap.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:14	791140/791140	---M-Z	200	added ('OK')	text/html	etag:%22c1264-6101315335bbc-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-line.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-line.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:14	789129/789129	---M-Z	200	added ('OK')	text/html	etag:%22c0a89-6101315336b5c-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-mixed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-mixed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:14	793150/793150	---M-Z	200	added ('OK')	text/html	etag:%22c1a3e-6101315336b5c-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-pie.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-pie.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:14	788055/788055	---M-Z	200	added ('OK')	text/html	etag:%22c0657-6101315336b5c-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-polar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-polar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:15	788381/788381	---M-Z	200	added ('OK')	text/html	etag:%22c079d-6101315337afd-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-radar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-radar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:15	789876/789876	---M-Z	200	added ('OK')	text/html	etag:%22c0d74-6101315337afd-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-radialbar.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-radialbar.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:15	788006/788006	---M-Z	200	added ('OK')	text/html	etag:%22c0626-6101315338a9d-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-range-area.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-range-area.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:15	788407/788407	---M-Z	200	added ('OK')	text/html	etag:%22c07b7-6101315339a3d-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-scatter.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-scatter.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	789828/789828	---M-Z	200	added ('OK')	text/html	etag:%22c0d44-6101315339a3d-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-timeline.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-timeline.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	788548/788548	---M-Z	200	added ('OK')	text/html	etag:%22c0844-6101315339a3d-gzip%22	https://themesdesign.in/tailwick/html/charts-apex-treemap.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/charts-apex-treemap.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	802808/802808	---M-Z	200	added ('OK')	text/html	etag:%22c3ff8-6101315347503-gzip%22	https://themesdesign.in/tailwick/html/icons-remix.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/icons-remix.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	809570/809570	---M-Z	200	added ('OK')	text/html	etag:%22c5a62-6101315346562-gzip%22	https://themesdesign.in/tailwick/html/icons-lucide.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/icons-lucide.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	788638/788638	---M-Z	200	added ('OK')	text/html	etag:%22c089e-61013153484a3-gzip%22	https://themesdesign.in/tailwick/html/maps-google.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/maps-google.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:16	789377/789377	---M-Z	200	added ('OK')	text/html	etag:%22c0b81-61013153484a3-gzip%22	https://themesdesign.in/tailwick/html/maps-leaflet.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/maps-leaflet.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:17	9386/9386	---M--	200	added ('OK')	image/svg+xml	etag:%2224aa-60e916b4219cd%22	https://themesdesign.in/tailwick/html/assets/images/us.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/us.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:17	97684/97684	---M--	200	added ('OK')	image/svg+xml	etag:%2217d94-60e916b40e145%22	https://themesdesign.in/tailwick/html/assets/images/es.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/es.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:17	382/382	---M--	200	added ('OK')	image/svg+xml	etag:%2217e-60e916b40e145%22	https://themesdesign.in/tailwick/html/assets/images/de.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/de.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:17	466/466	---M--	200	added ('OK')	image/svg+xml	etag:%221d2-60e916b413f07%22	https://themesdesign.in/tailwick/html/assets/images/fr.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/fr.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:17	593/593	---M--	200	added ('OK')	image/svg+xml	etag:%22251-60e916b415e48%22	https://themesdesign.in/tailwick/html/assets/images/jp.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/jp.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:18	1725/1725	---M--	200	added ('OK')	image/svg+xml	etag:%226bd-60e916b40e145%22	https://themesdesign.in/tailwick/html/assets/images/china.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/china.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:18	466/466	---M--	200	added ('OK')	image/svg+xml	etag:%221d2-60e916b415e48%22	https://themesdesign.in/tailwick/html/assets/images/it2.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/it2.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:18	716/716	---M--	200	added ('OK')	image/svg+xml	etag:%222cc-60e916b41bc0a%22	https://themesdesign.in/tailwick/html/assets/images/ru2.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/ru2.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:18	456/456	---M--	200	added ('OK')	image/svg+xml	etag:%221c8-60e916b40c204%22	https://themesdesign.in/tailwick/html/assets/images/ae2.svg	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/ae2.svg	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:19	17078/17078	---M--	200	added ('OK')	image/png	etag:%2242b6-60e916b40d1a5%22	https://themesdesign.in/tailwick/html/assets/images/avatar-3.png	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/assets/images/avatar-3.png	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
